0.03813,-0.01362,-0.02457,-0.03029,-0.18076,-0.15512,0.13096,-0.07773,0.11906,-0.08160
0.13512,0.15585,-0.14189,-0.13916,0.08429,-0.05019,0.04151,-0.08470,-0.17640,-0.07723
-0.08220,-0.23829,-0.08585,-0.10181,0.08758,-0.04403,0.11971,0.10951,-0.05001,0.08282
-0.21631,-0.14518,-0.06150,-0.08186,-0.10689,0.02537,-0.05356,-0.00830,0.05178,0.17399
-0.17731,-0.20221,0.14462,0.05061,0.01378,-0.01621,-0.14529,-0.01229,0.10140,-0.04193
-0.20768,0.13405,-0.02194,-0.15762,0.08858,0.04001,-0.15300,-0.16352,-0.05020,0.07613
-0.19436,0.03380,-0.17234,-0.15230,0.07651,0.10333,0.02020,-0.12605,0.08470,0.07434
0.05053,0.18167,-0.07106,-0.02177,0.07652,-0.09292,0.06670,0.03331,-0.13060,-0.13573
-0.04496,-0.13137,-0.20764,0.02615,-0.00458,0.09772,0.05237,-0.20053,0.02694,0.06290
0.07804,-0.11306,-0.16757,-0.14877,-0.01054,0.08345,0.10252,-0.14128,0.12205,-0.07370
-0.10350,0.07958,0.01662,-0.09869,0.00825,-0.14393,0.06875,-0.09546,0.10855,0.03846
0.16984,0.06827,0.10637,-0.06441,0.12658,-0.14436,-0.19067,0.01844,-0.17515,0.08480
-0.11472,0.01447,0.01931,0.13002,-0.17072,-0.05021,-0.07277,0.00608,0.05920,-0.09540
0.09629,-0.12379,0.08020,-0.03430,-0.07824,-0.14708,0.04579,0.13147,0.08050,-0.14510
-0.10763,0.04923,0.13759,-0.12988,0.14203,0.18259,-0.17085,-0.05053,-0.12874,-0.01651
0.08174,0.03413,0.03042,-0.12716,-0.13393,-0.14329,0.11624,0.01357,-0.00506,-0.03505
-0.10734,0.14941,0.02569,-0.20154,0.16061,0.04533,-0.08376,0.07409,0.05592,-0.06821
-0.10001,-0.15979,0.14762,0.01559,-0.01496,-0.02486,0.13997,-0.03354,0.01496,-0.03005
-0.08186,0.13708,0.03338,0.08687,0.13499,0.02946,-0.00307,-0.04721,-0.16025,-0.18502
-0.11350,0.07075,0.06535,0.11081,-0.00107,0.05345,-0.00924,-0.11464,0.10946,0.06319
-0.15991,0.06871,0.14608,-0.11131,-0.15640,0.05679,-0.12815,-0.03469,-0.02600,-0.03075
0.06908,0.18353,-0.19266,-0.03867,0.04313,0.08794,0.13121,-0.14212,-0.10087,0.07685
-0.02701,-0.00477,-0.16044,-0.04225,-0.11752,0.06158,0.00806,-0.02918,0.10461,0.11972
0.02061,0.17027,-0.13795,-0.11122,-0.11420,-0.03556,0.06363,0.06711,-0.10482,-0.02570
-0.03885,-0.18369,-0.00210,-0.12003,0.04588,0.14157,-0.11754,-0.03377,-0.14810,0.03074
0.10400,-0.25422,0.09223,-0.10657,0.08344,0.05873,-0.02795,0.07586,-0.05750,-0.04953
-0.13398,0.12654,0.05489,0.04552,0.03264,0.14641,-0.00306,-0.11816,-0.14150,-0.10685
-0.09032,-0.11041,0.00630,0.07578,-0.20400,0.05274,0.08690,0.08262,0.10850,-0.17268
0.10102,-0.02634,0.08032,-0.14887,-0.11713,0.08438,0.11954,-0.17025,0.05320,0.11431
0.08507,-0.16493,0.16825,-0.16659,0.03031,0.02750,-0.13759,-0.04413,0.01870,-0.04641
0.13043,-0.16203,-0.00220,0.12083,-0.12851,-0.01079,-0.09981,0.11330,-0.12038,0.09939
-0.05186,-0.11815,0.13728,-0.09198,-0.05581,0.03148,-0.18900,0.07164,-0.08222,0.05074
0.05666,-0.10221,0.09593,0.09667,-0.11019,0.09496,0.05713,-0.16928,0.03930,0.11846
-0.00284,0.14040,-0.06261,-0.08289,-0.01520,-0.17924,0.05502,0.12138,0.08592,-0.14398
0.02095,0.12688,-0.10741,0.12095,0.08580,0.12437,0.13129,0.06170,-0.02956,-0.02494
-0.04314,-0.17833,0.14209,-0.08884,-0.00767,-0.20735,-0.09348,0.00008,0.00670,0.11547
-0.02959,-0.08098,0.01339,-0.18089,-0.20015,0.13051,0.03098,0.07007,0.09813,0.03326
-0.06499,-0.12983,-0.10460,-0.17385,-0.02280,0.00481,-0.05359,0.14119,-0.14588,-0.03911
0.01194,-0.09792,0.13429,-0.03283,-0.06342,0.11181,0.00083,0.05903,0.09887,-0.09674
0.00026,0.05143,-0.00299,0.11045,-0.13825,0.12806,-0.14279,-0.13417,-0.09651,0.00090
0.14980,-0.19134,0.07631,-0.06919,0.04865,-0.07161,-0.09970,-0.01388,-0.08263,-0.08629
-0.16495,-0.12684,0.08043,0.10864,0.02966,-0.02933,0.02630,-0.11074,-0.18485,0.05720
-0.04668,-0.09074,0.14429,-0.17336,0.02192,0.00670,0.07095,0.06806,-0.12040,0.07396
-0.12575,-0.08529,-0.07707,-0.16601,-0.14748,0.03543,0.01831,0.12280,-0.00903,-0.03982
0.12298,0.13737,0.04695,-0.17195,0.11679,0.00358,-0.24203,-0.16422,0.00830,0.10370
0.06986,-0.09183,0.08321,-0.08941,-0.17919,-0.06609,0.11274,-0.08189,-0.04561,0.02552
0.13493,-0.16655,-0.22053,0.01090,0.06874,0.00166,0.12161,-0.04353,-0.15104,0.12929
0.02011,-0.16594,-0.02084,0.08512,-0.07190,0.08925,-0.06093,0.13180,-0.06275,-0.05496
0.08078,0.07024,0.08174,-0.09755,0.03696,-0.17019,-0.12860,-0.17337,0.01822,0.01030
0.10903,0.09975,0.14838,-0.14831,0.09609,-0.18049,0.10169,-0.18229,-0.03339,0.06965
0.14759,-0.13575,0.08254,-0.15597,0.06121,-0.12344,-0.05996,-0.01715,0.13553,-0.06991
0.16623,-0.04978,0.07474,-0.09793,-0.19111,-0.01097,-0.16333,0.04498,0.01846,-0.14497
-0.09576,-0.16194,-0.03387,-0.16178,0.03330,0.09832,-0.18970,0.07741,-0.02262,0.08861
-0.10104,-0.12954,-0.13955,0.10658,-0.03581,-0.09453,0.07842,-0.14429,0.00890,0.04436
-0.13935,0.08451,0.00728,-0.12800,-0.03427,-0.13552,-0.25578,0.09111,-0.11865,0.00808
0.09094,0.08818,-0.10698,0.07494,-0.12318,0.08310,-0.07185,-0.02232,0.08330,0.01412
0.11707,0.12080,0.00906,-0.11703,0.10761,-0.11524,0.09746,-0.15392,0.04987,0.03863
0.06470,-0.01786,-0.16123,-0.12283,0.08848,-0.13890,-0.00811,-0.12464,0.00689,0.03853
-0.18644,0.08591,0.05727,0.00937,-0.08676,-0.14435,-0.19370,0.10958,0.00107,0.09090
-0.12637,-0.07562,0.02663,0.14773,-0.11817,-0.08188,-0.05888,-0.01558,-0.02067,-0.07229
-0.05879,0.09895,0.16831,-0.13685,-0.08621,-0.00297,-0.02037,-0.03313,0.04651,-0.07584
0.12274,-0.19823,0.06844,0.11743,-0.17142,0.13523,-0.05554,-0.16591,-0.12652,0.13321
0.14362,-0.11078,-0.07563,0.09346,-0.06378,-0.10449,0.14244,-0.10485,0.06726,-0.08653
-0.11733,0.10008,0.06531,-0.10992,0.04761,-0.15838,-0.05583,0.04875,0.09356,-0.08482
0.06156,-0.19575,0.04536,0.07687,0.10035,0.13227,-0.05997,-0.03635,-0.12610,-0.09013
-0.03391,0.01793,0.03769,0.10488,-0.02975,0.03516,0.07803,-0.14086,-0.02762,-0.18302
-0.07856,-0.02762,0.02874,-0.11378,-0.01291,0.12440,-0.04451,0.19508,-0.01304,-0.11689
-0.04580,0.02183,-0.01864,0.01502,0.01353,-0.03396,-0.22982,-0.11516,0.13060,0.07728
-0.18768,0.14115,0.14193,-0.10654,-0.00832,-0.14447,0.01002,0.10411,-0.20204,-0.11565
-0.21457,-0.13425,0.03678,-0.00857,0.00147,-0.23783,-0.10757,0.06215,-0.06521,0.02627
-0.15445,0.06912,-0.10956,-0.06089,0.01685,0.15558,-0.13365,-0.06438,0.12139,-0.00840
-0.17358,-0.14070,-0.12638,-0.13722,0.09357,0.10648,0.06565,-0.12378,0.08642,-0.04452
0.01565,-0.02587,0.01929,-0.10698,0.00570,-0.11896,0.01444,0.11943,0.11726,0.11510
0.03414,0.10078,-0.17239,-0.02995,-0.09978,0.14901,-0.10574,0.02181,-0.02967,-0.08348
-0.18063,0.05740,-0.16439,0.09103,-0.09820,-0.00993,0.04185,0.06046,-0.11819,0.06564
-0.04859,-0.24047,-0.20214,-0.11947,0.08705,-0.13450,-0.05475,-0.00424,0.13878,0.04423
0.10520,0.14001,0.10706,-0.16567,0.02969,-0.13991,-0.18751,0.10248,-0.08445,0.09485
-0.16243,0.06084,-0.01175,-0.19096,0.10187,0.03189,-0.21409,0.10741,-0.11118,0.02992
-0.13129,-0.11025,-0.08738,0.03947,0.01662,-0.01409,-0.24416,0.02950,-0.14163,0.05115
0.06181,0.15571,-0.19955,-0.23414,-0.04257,-0.07648,-0.06773,-0.06853,-0.14564,0.10543
-0.14331,0.12096,-0.10809,-0.07109,0.08688,0.02179,0.13654,-0.05585,0.12498,-0.15939
-0.20861,-0.02204,-0.03526,0.02782,0.11865,-0.16496,-0.09232,0.06904,0.08561,-0.08967
0.03326,0.07250,-0.11911,0.12152,-0.15918,-0.05594,-0.16674,-0.03354,0.06769,-0.10043
0.06911,-0.06986,-0.14425,0.13103,-0.12118,0.06682,0.08342,0.00758,0.10234,-0.07158
0.10896,0.13741,-0.06080,0.05994,-0.09386,-0.08763,-0.16595,-0.08703,-0.03663,0.13750
0.00757,-0.05336,0.01126,-0.16643,-0.07405,-0.01327,-0.06317,-0.00360,0.03668,-0.16103
-0.17799,-0.08626,0.08554,0.09493,-0.09824,0.09019,0.07719,0.09893,0.10978,-0.19334
-0.06230,-0.04567,0.10288,-0.00485,0.05353,-0.25859,-0.10045,0.09702,-0.03690,0.04427
-0.17649,0.15092,-0.00970,-0.10201,-0.16302,0.00204,-0.12343,0.11060,-0.14763,0.09168
-0.16327,-0.02677,0.07106,0.01689,-0.12552,0.02810,0.09491,0.10516,-0.06564,-0.13138
0.07625,0.02020,-0.12634,0.05549,-0.04672,0.16443,0.01107,-0.04768,-0.19668,-0.18413
0.06014,-0.13682,-0.01046,-0.04072,-0.18791,0.09598,0.06663,0.03739,0.09358,-0.16686
-0.22061,-0.00673,0.19750,-0.07393,-0.18023,-0.03149,-0.13523,-0.02053,0.05502,-0.04441
0.07836,0.06556,0.02315,-0.06443,-0.20447,-0.15565,-0.16445,-0.04686,0.03451,-0.03575
0.09406,-0.17235,-0.04317,0.12067,-0.10694,-0.07415,-0.06249,0.08623,0.09893,-0.08498
0.12381,0.01295,-0.04148,-0.12968,0.09820,-0.12736,-0.18959,-0.01488,0.10823,-0.02292
-0.13028,-0.12733,-0.16296,0.08270,0.06678,0.11509,-0.02767,-0.06954,0.02939,0.01999
-0.02817,-0.08257,-0.08658,0.02849,-0.00991,0.08453,0.19713,-0.15983,0.06559,0.09645
-0.05267,0.15046,-0.11082,0.01788,0.06313,0.13025,0.02766,-0.14737,-0.11964,-0.05659
-0.15155,0.11080,-0.02328,0.10308,-0.20095,0.04468,0.12327,0.06454,0.06619,-0.19330
-0.07478,-0.04139,0.07794,-0.01555,-0.14413,-0.14211,0.09370,0.04001,-0.12158,-0.21118
-0.05076,0.05262,0.10525,-0.00678,0.08323,-0.11666,-0.06984,0.09740,-0.03395,-0.07044
-0.16645,0.05750,0.04591,0.09490,-0.12845,-0.10259,-0.18843,-0.08533,0.06230,-0.06107
0.03772,-0.11506,-0.00938,-0.06075,0.10352,0.04097,-0.01704,-0.05865,-0.18044,0.13386
-0.19937,0.12138,0.12246,-0.08652,-0.15465,0.08885,-0.00848,-0.02672,0.00817,0.10343
-0.03233,0.00226,-0.09552,0.13485,-0.13734,-0.12938,-0.06058,0.00583,0.06749,-0.13905
0.10420,0.17454,0.01724,-0.09797,-0.20585,0.09348,-0.27460,0.09073,0.01033,0.09496
-0.22852,-0.26384,0.08956,0.04811,0.03218,-0.04065,0.10627,-0.01816,0.04663,0.03832
0.14464,0.03444,-0.15929,0.06891,-0.03655,-0.00138,-0.11058,-0.04313,0.02334,0.06350
-0.14314,-0.09316,0.16249,0.02995,0.01601,-0.06049,0.10560,-0.06540,-0.02809,-0.10371
-0.16920,-0.12434,0.08517,0.06867,-0.09877,-0.20703,0.08142,0.09580,-0.07589,0.03330
-0.15025,-0.14683,-0.08949,0.08756,-0.06373,0.10245,0.09660,0.11238,0.07826,-0.14243
-0.05115,0.06231,-0.07836,0.12278,-0.08745,0.09053,-0.19011,-0.13674,-0.13530,0.10046
0.14284,0.01355,-0.15316,0.00813,0.11925,-0.05141,-0.18131,0.10156,0.02105,-0.00462
0.12797,0.09163,0.04532,-0.07837,0.10468,0.11836,0.13140,-0.27658,-0.04688,0.04807
-0.00449,-0.19998,0.03273,0.02804,-0.11906,0.10038,0.12994,0.08543,-0.14089,0.09932
-0.02817,-0.09973,-0.09255,0.03123,-0.19489,0.09896,0.04005,0.10445,-0.13139,-0.11708
0.09822,-0.17225,-0.10469,0.06963,-0.08972,0.12385,0.09529,-0.01665,-0.03609,-0.08917
-0.19743,-0.02784,-0.24895,-0.01103,0.03485,-0.12122,-0.14187,-0.13923,-0.04614,0.11907
0.12390,-0.11273,-0.13685,-0.02218,-0.15170,0.02349,0.12669,-0.18070,0.06566,-0.06646
-0.10047,0.01398,-0.12350,0.14133,-0.13329,-0.13901,0.02521,0.04940,0.01888,0.08001
-0.00354,-0.16222,0.07912,-0.02323,0.05784,0.05576,-0.00216,-0.07120,0.08175,-0.09501
0.12133,0.13851,0.10130,-0.10098,-0.20905,-0.11984,-0.09279,0.09774,0.04417,-0.15015
0.08283,0.10397,-0.16589,-0.16203,0.01401,0.01587,-0.00257,-0.18824,-0.05293,0.12107
-0.25861,0.13342,0.08165,-0.10680,0.07324,-0.01560,-0.19409,0.10093,-0.00855,0.10291
-0.10398,-0.11985,-0.10000,0.00918,-0.05587,0.13109,0.12333,-0.11978,0.01012,0.12923
0.06207,0.12350,-0.19864,0.00397,0.07514,0.08999,-0.18958,0.12290,-0.06078,0.05122
-0.02174,-0.12113,-0.14357,0.09430,0.07088,-0.05005,-0.22289,0.06991,-0.08807,0.11888
-0.14278,-0.16450,-0.00810,0.09285,0.10793,-0.12661,0.11390,-0.16251,0.03154,-0.05032
-0.06046,0.11016,-0.01196,-0.06871,-0.16385,-0.00031,-0.01808,-0.00213,0.07495,-0.19624
-0.10743,0.09402,-0.29694,-0.11854,0.06391,-0.12920,-0.00934,0.03535,-0.10721,0.09011
0.15615,-0.11382,-0.09713,0.10024,-0.14219,-0.04015,-0.15831,0.09522,-0.00597,-0.00357
0.14444,0.06888,-0.01382,-0.08701,-0.22790,0.06948,0.11194,-0.10187,0.00577,0.04803
-0.00137,-0.05108,-0.04082,0.07421,0.11870,-0.14227,-0.20059,0.07282,-0.05629,-0.03514
-0.03352,-0.13314,-0.11309,-0.07043,-0.02786,-0.18557,-0.12935,-0.09703,0.13967,0.10507
-0.07947,-0.09443,0.11191,0.08604,0.08033,0.14794,0.10121,0.00062,-0.17795,-0.09891
0.02594,-0.14129,-0.08880,0.11435,-0.13155,-0.13973,-0.06826,-0.10685,0.15118,-0.11780
0.06418,0.03330,0.05863,0.10204,-0.07916,0.15958,-0.15688,-0.07561,-0.10366,-0.10086
-0.02106,0.09293,0.03958,-0.09513,-0.00208,0.05571,0.12279,-0.08530,-0.00717,-0.15567
-0.10985,0.10255,-0.09065,0.07434,-0.16116,-0.08689,-0.19432,-0.04082,-0.06313,-0.12211
-0.06845,-0.19577,-0.03211,-0.05176,0.12532,0.02019,-0.07404,-0.17829,-0.11326,-0.05948
0.06697,-0.02452,-0.00785,-0.02120,-0.25599,0.07688,-0.11912,-0.03500,-0.19962,-0.08967
0.02636,0.02416,-0.03327,0.00828,-0.13269,0.00225,0.03679,0.09089,0.07927,-0.18268
0.14127,0.01332,0.05631,-0.12619,-0.03272,-0.06169,0.12181,-0.24680,0.01745,-0.01166
-0.11389,0.05337,0.12759,-0.07001,-0.14204,-0.14388,0.15914,0.16258,-0.03181,-0.01679
-0.09676,-0.13996,-0.08770,0.02753,-0.07033,0.17982,0.09105,0.13332,-0.13581,-0.11272
0.10294,0.09626,-0.03631,-0.11952,0.06460,-0.11030,-0.15004,-0.03863,0.08666,0.01380
0.04795,0.05178,-0.19757,-0.11602,0.10957,-0.04149,0.15446,0.03141,-0.07588,-0.00355
0.21064,-0.07199,-0.06432,-0.11735,0.01971,-0.16233,-0.18149,-0.22867,-0.02832,-0.11068
0.00346,0.05084,-0.19194,0.09257,-0.20160,0.09828,0.11694,-0.07495,-0.09569,-0.10686
-0.19261,-0.03518,-0.18297,-0.01587,0.13596,-0.01269,0.08275,-0.17462,0.12594,0.08256
0.12249,0.12119,-0.11876,-0.09632,0.13907,0.02011,0.04172,0.10844,-0.14211,-0.11014
-0.01553,0.03338,-0.11906,0.09646,-0.01576,-0.14563,-0.24966,-0.00770,-0.11297,-0.09186
0.08412,-0.15509,0.03081,-0.10755,-0.10673,0.06949,-0.05959,0.08480,-0.12403,0.03062
-0.19468,0.02439,0.04304,-0.10835,-0.19899,0.09983,0.07737,-0.07136,0.11589,0.04807
0.12644,0.08717,0.04712,0.10751,0.07528,-0.04117,-0.08475,-0.20332,0.08764,-0.03949
-0.15251,-0.00100,0.15258,-0.03789,-0.11528,-0.07200,0.04203,-0.09391,0.07228,-0.13612
0.13561,0.05715,0.00180,0.08516,-0.11644,0.01194,0.16189,0.16292,-0.00147,-0.06167
0.14599,0.09446,0.06520,-0.06775,-0.05608,-0.18111,0.08744,-0.04940,-0.14976,0.04281
-0.18209,0.11511,-0.18404,0.06518,-0.00865,0.06262,0.09986,-0.14155,0.04268,0.03267
0.10063,0.05334,-0.01800,0.12981,-0.08060,0.15346,-0.09666,0.06380,-0.15115,0.06823
-0.10865,-0.10032,-0.06570,0.06592,0.09128,0.07098,-0.22448,0.06053,0.01808,-0.02242
-0.15274,0.13094,0.11084,0.04609,0.05465,-0.15677,0.02332,-0.06907,-0.02697,-0.12853
0.10092,-0.28952,-0.06011,0.00098,0.07076,0.02648,-0.00486,-0.12056,-0.07003,0.09899
-0.07468,-0.16838,-0.05796,0.12939,0.12349,-0.07069,0.12263,0.05665,0.02924,-0.12386
-0.15605,0.07072,-0.00438,0.03997,-0.02337,-0.16071,0.10443,0.03160,-0.04547,-0.14743
-0.13542,0.10084,0.13573,-0.16235,-0.12190,-0.04171,0.08477,0.10955,-0.08738,-0.02051
0.10103,0.05351,0.09340,0.04506,-0.06189,-0.11501,0.06149,0.02919,-0.08930,-0.14630
-0.06923,0.02253,-0.00752,-0.15139,0.11189,0.08808,0.05859,-0.17943,0.03837,-0.11506
0.13726,-0.04504,-0.01222,0.05767,0.10271,-0.10069,0.04631,0.17147,-0.17035,-0.01844
0.03935,0.06083,0.00898,-0.08784,0.04660,0.04630,-0.05659,0.05073,-0.11949,-0.14575
0.03045,0.07216,0.11549,-0.15533,0.01834,-0.11729,0.06177,0.05492,-0.13692,0.03829
-0.12643,0.07912,0.08546,-0.12649,-0.10112,-0.15845,-0.05454,0.05874,-0.07053,0.01602
0.10143,-0.16498,-0.04576,-0.12177,-0.11444,-0.04335,-0.08842,-0.11394,0.03197,0.06625
-0.17694,0.04919,-0.11601,-0.21694,-0.10466,-0.09447,-0.06947,0.09621,0.13823,-0.02447
0.12637,0.05752,-0.08939,0.03526,0.11337,-0.10720,-0.02908,-0.13821,-0.03926,0.07330
0.11823,-0.15617,0.00563,0.13337,0.03251,0.07871,0.11358,-0.09180,-0.09344,0.06543
0.15267,-0.05373,0.09301,-0.16669,-0.08359,-0.15473,0.12551,-0.11800,0.00336,0.10917
0.12289,0.12087,0.06736,-0.00173,-0.01428,0.02791,-0.02806,0.03250,-0.18353,-0.14763
0.13822,-0.20343,0.02620,-0.01994,-0.05265,-0.10971,-0.16525,0.07100,0.04412,-0.02922
0.03084,-0.18366,0.00342,-0.07783,-0.08150,0.09182,0.11760,0.16027,-0.08966,-0.14068
-0.06200,0.18516,-0.10006,-0.20253,0.18246,-0.17560,-0.07923,-0.01006,0.05153,-0.18447
-0.21445,-0.14983,0.01606,0.03113,-0.10123,0.08608,-0.12846,0.07687,-0.04339,0.10896
0.07564,-0.02787,-0.14232,0.10635,0.11250,0.05025,0.08636,-0.13179,0.09312,-0.00687
0.12027,0.11911,0.09421,-0.16062,-0.02017,0.01980,-0.04081,-0.05951,0.03720,0.07825
0.07067,0.09699,-0.19258,0.03838,0.09488,-0.00317,-0.00430,-0.03594,-0.13179,0.09816
-0.17603,0.00005,-0.00661,-0.09470,-0.12756,-0.22704,-0.11355,0.08305,-0.10056,0.10148
-0.19284,0.11244,-0.14432,-0.00129,0.00949,0.00069,-0.16573,0.07504,0.09116,-0.11479
-0.02514,0.02878,-0.12044,-0.13033,0.13340,-0.11977,0.09000,-0.04988,0.07700,0.09868
-0.02779,0.13120,-0.14452,0.05533,0.12269,0.07044,-0.02690,-0.04515,0.13816,-0.00123
0.11607,-0.17411,0.01472,0.08941,-0.05977,-0.06352,-0.19106,-0.15008,-0.02566,0.03247
0.05393,0.07850,-0.02870,-0.20534,0.10509,-0.10721,0.11485,-0.05761,0.09285,0.06638
-0.10017,-0.01527,0.05307,-0.07455,0.07856,-0.03904,-0.18736,-0.02534,-0.16863,0.06771
-0.00292,-0.18516,-0.08694,-0.02321,0.02249,0.00972,-0.09850,-0.06225,0.12326,0.03541
-0.11698,0.09721,0.17729,-0.04613,0.07868,-0.05067,-0.15572,-0.05629,-0.03158,0.10234
-0.13854,0.00936,0.11518,0.10230,-0.02383,-0.16371,0.01588,0.04569,-0.04491,0.04287
0.10477,-0.11946,-0.08441,0.00820,0.02443,-0.11272,-0.20538,0.11010,-0.07189,0.13234
0.16532,-0.15643,0.16468,-0.01316,-0.05557,-0.16564,-0.11598,0.02290,0.08011,0.04668
0.09983,-0.04842,-0.08003,-0.01633,-0.01560,0.08480,-0.04434,0.03400,0.07858,-0.13940
0.07599,-0.15955,0.00487,-0.11819,-0.15219,0.11743,-0.00105,0.02279,0.05989,0.05773
-0.03311,-0.00918,-0.15538,0.00458,-0.07244,-0.06746,0.13022,-0.11209,0.10950,-0.03325
0.06543,0.21418,-0.00005,-0.01148,0.04660,0.01376,0.00036,0.03707,-0.13678,-0.11712
-0.03483,-0.07283,-0.08613,0.00778,-0.13877,-0.16502,-0.11617,0.04244,0.09748,-0.05287
-0.00045,-0.16051,0.02586,-0.03981,0.12799,0.03353,0.13512,0.15431,-0.02032,-0.13658
0.12737,-0.09691,-0.16472,-0.03246,-0.01926,0.12841,0.08057,0.08677,-0.12030,-0.05541
0.11103,-0.15415,0.06280,0.07995,-0.18758,-0.06339,-0.13871,-0.19552,0.03282,-0.06707
-0.18281,-0.08080,0.04205,0.13897,-0.12700,0.01459,-0.02333,0.10088,-0.11681,0.06707
-0.13712,-0.17813,0.04090,0.04476,0.01843,-0.18266,-0.24115,0.05450,0.12391,0.06826
-0.18824,0.04345,0.08480,-0.04967,-0.15774,-0.04999,0.02426,0.07858,-0.12034,-0.18552
-0.02771,-0.03331,-0.02654,-0.16644,-0.11465,0.08488,0.15882,0.09683,-0.16574,0.08903
-0.07022,-0.23650,-0.13481,-0.09533,0.10166,0.04844,0.08871,-0.15553,-0.06865,0.03944
0.07974,-0.06712,-0.14993,0.08211,0.03288,-0.19950,0.02167,0.12601,0.06643,0.01952
0.12540,0.06823,-0.10183,-0.08001,0.01569,0.02347,0.15617,-0.18831,0.06646,-0.10326
0.15359,-0.07727,-0.15097,-0.10577,0.04154,-0.09488,-0.02649,0.13150,-0.04087,0.08912
0.15078,-0.00038,-0.10421,-0.18200,-0.08297,0.05349,-0.07939,-0.02416,-0.00880,0.09476
-0.11875,0.09473,-0.16195,0.02275,0.11018,-0.01210,-0.20832,-0.14002,-0.08402,-0.01228
0.01887,0.00883,0.10859,-0.07627,-0.02713,-0.05328,0.08012,-0.07660,-0.13678,0.08680
-0.02597,-0.10249,-0.14450,0.10822,0.04034,-0.14668,0.06521,-0.12944,-0.05671,0.13156
